Autor1,Gênero_Autor1,Autor2,Gênero_Autor2,Peso
Henrique de S. Conceição,Homem,Regina Barwaldt,Mulher,1
Henrique de S. Conceição,Homem,Ricardo N. Rodrigues,Homem,1
Huberto Filho,Homem,Maurício de Azevedo,Homem,1
Huberto Filho,Homem,Renato Dilli,Homem,1
Hugo Kuribayashi,Homem,Isaac Barros,Homem,1
Hugo Kuribayashi,Homem,João Carmona,Homem,1
Hugo Kuribayashi,Homem,Warley Junior,Homem,1
Hugo Kuribayashi,Homem,Wendel Serra,Homem,1
Igor P. Maurell,Homem,Jônatas D. Fraga,Homem,1
Igor P. Maurell,Homem,Mariana P. Fernandes,Mulher,1
Igor P. Maurell,Homem,Marlon R. C. Franco,Homem,1
Igor P. Maurell,Homem,Matheus C. Corrêa,Homem,1
Igor P. Maurell,Homem,Regina Barwaldt,Mulher,1
Igor P. Maurell,Homem,Ricardo N. Rodrigues,Homem,1
Isaac Barros,Homem,João Carmona,Homem,1
Isaac Barros,Homem,Warley Junior,Homem,1
Isaac Barros,Homem,Wendel Serra,Homem,1
Javier Baliosian,Homem,Martín Gutiérrez,Homem,1
Javier Baliosian,Homem,Nicolás Hidalgo,Homem,1
Javier Baliosian,Homem,Paulo R. Coelho,Homem,1
Javier Baliosian,Homem,Rafael Pasquini,Homem,1
Javier Baliosian,Homem,Rodrigo S. Miani,Homem,1
Jean Moraes,Homem,Nagib Matni,Homem,1
Joaquim Celestino Jr,Homem,Rafael Gomes,Homem,1
Joel J. P. C. Rodrigues,Homem,Mário W. L. Moreira,Homem,1
Joel J. P. C. Rodrigues,Homem,Rhayane S. Monteiro,Mulher,1
Joel J. P. C. Rodrigues,Homem,Samuel B. Mafra,Homem,2
Joel J. P. C. Rodrigues,Homem,Victor Hugo C. de Albuquerque,Homem,1
Joel J. P. C. Rodrigues,Homem,Vitor A.C. Figueiredo,Homem,1
Joel J. P. C. Rodrigues,Homem,Werner A. A. N. da Silveira,Homem,1
Joel Rodrigues,Homem,José Sobral,Homem,1
Joel Rodrigues,Homem,Ricardo Rabêlo,Homem,1
Jorge Aranda,Homem,Jorge Barbosa,Homem,1
Jorge Aranda,Homem,Juliano Carvalho,Homem,1
Jorge Aranda,Homem,Lucas Dias,Homem,1
Jorge Aranda,Homem,Mauricio Tavares,Homem,1
Jorge Barbosa,Homem,João Tavares,Homem,1
Jorge Barbosa,Homem,Juliano Carvalho,Homem,1
Jorge Barbosa,Homem,Lucas Dias,Homem,1
Jorge Barbosa,Homem,Mauricio Tavares,Homem,1
Jorge Barbosa,Homem,Reginaldo Santos,Homem,1
Jorge Barbosa,Homem,Rodrigo Bavaresco,Homem,1
Jorge Barbosa,Homem,Rodrigo Real,Homem,1
Jorge Pereira,Homem,Paulo F. Pires,Homem,1
Jorge Pereira,Homem,Thais Batista,Mulher,1
José Adriano Filho,Homem,José Neuman de Souza,Homem,1
José Adriano Filho,Homem,Rubens Sonsol Gondim,Homem,1
José Gonçalves Pereira Filho,Homem,João L. R. Moreira,Homem,1
José Gonçalves Pereira Filho,Homem,Matheus O. Jagi,Homem,1
José Gonçalves Pereira Filho,Homem,Silvana Rossetto,Mulher,1
José J. Pérez-Álcazar,Homem,João S. de Oliveira Neto,Homem,1
José J. Pérez-Álcazar,Homem,Sergio T. Kofuji,Homem,1
José Neuman de Souza,Homem,Rubens Sonsol Gondim,Homem,1
José Sobral,Homem,Ricardo Rabêlo,Homem,1
João Carmona,Homem,Warley Junior,Homem,1
João Carmona,Homem,Wendel Serra,Homem,1
João L. R. Moreira,Homem,Matheus O. Jagi,Homem,1
João L. R. Moreira,Homem,Silvana Rossetto,Mulher,1
João Ladislau Lopes,Homem,Ricardo B. Almeida,Homem,1
João Ladislau Lopes,Homem,Roger Machado,Homem,1
João Lopes,Homem,Renata Reiser,Mulher,1
João S. de Oliveira Neto,Homem,Sergio T. Kofuji,Homem,1
João Tavares,Homem,Rodrigo Real,Homem,1
Juan Colonna,Homem,Marco Cristo,Homem,1
Juan Colonna,Homem,Nabson Silva,Homem,1
Juan Colonna,Homem,Waldomiro J. G. Seabra,Homem,1
Juliana Freitag Borin,Mulher,Leonardo Alves de Melo,Homem,1
Juliana Freitag Borin,Mulher,Luis Fernando Gomez Gonzalez,Homem,1
Juliano Carvalho,Homem,Lucas Dias,Homem,1
Juliano Carvalho,Homem,Mauricio Tavares,Homem,1
Jônatas D. Fraga,Homem,Mariana P. Fernandes,Mulher,1
Jônatas D. Fraga,Homem,Marlon R. C. Franco,Homem,1
Jônatas D. Fraga,Homem,Matheus C. Corrêa,Homem,1
Jônatas D. Fraga,Homem,Regina Barwaldt,Mulher,1
Jônatas D. Fraga,Homem,Ricardo N. Rodrigues,Homem,1
Karine Costa,Mulher,Tibério Rezende,Homem,1
Karine Costa,Mulher,Victor D'Ávila,Homem,1
Katriny Zamproni,Mulher,Marcos Carrero,Homem,1
Katriny Zamproni,Mulher,Martin A. Musicante,Homem,1
Lahis Almeida,Mulher,Wilson Neto,Homem,1
Leonardo Alves de Melo,Homem,Luis Fernando Gomez Gonzalez,Homem,1
Leonardo Júnio A. dos Santos Figueiredo,Homem,Thais R. M. B. Silva,Mulher,1
Leonardo Moreira,Homem,Michelle Cacais,Mulher,1
Leonardo Moreira,Homem,Weslley L. Caldas,Homem,1
Leonardo Rocha,Homem,Rafael Gomes,Homem,1
Leonardo Rocha,Homem,Rossana Andrade,Mulher,1
Leonardo Santos,Homem,Mateus Silva,Homem,1
Leonardo Santos,Homem,Raissa Souza,Mulher,1
Leonardo Santos,Homem,Thais Silva,Mulher,1
Leonardo de Assis Silva,Homem,Raquel Frizera Vassallo,Mulher,1
Lindemberg Nascimento,Homem,Reinaldo B. Braga,Homem,1
Lindemberg Nascimento,Homem,Renato Alves,Homem,1
Lucas Dias,Homem,Mauricio Tavares,Homem,1
Lucas Pfeiffer Salomão Dias,Homem,Rodrigo da Rosa Righi,Homem,1
Lucas Pfeiffer Salomão Dias,Homem,Thiago Roberto Lima Lopes,Homem,1
Lucas Ribeiro,Homem,Windson Viana,Homem,1
Luis A. Z. Pozenato,Homem,Rodrigo R. Righi,Homem,1
Luis A. Z. Pozenato,Homem,Vinícius F. Rodrigues,Homem,1
Luis F. A. Román,Homem,Paulo R. L. Gondim,Homem,1
Luis Silva,Homem,Valderi Leithardt,Homem,1
Luis Silva,Homem,Wemerson Parreira,Homem,1
Luiz H. A. Correia,Homem,Thais R. M. B. Silva,Mulher,1
Marcelo O. Souza,Homem,Raquel S. Cabral,Mulher,1
Marcio E. F. Maia,Homem,Paulo A. L. Rego,Homem,1
Marcio E. F. Maia,Homem,Rossana M. C. Andrade,Mulher,2
Marcio E. F. Maia,Homem,Tales P. Nogueira,Homem,1
Marco Cristo,Homem,Nabson Silva,Homem,1
Marcos Carrero,Homem,Martin A. Musicante,Homem,1
Maria Eloisa Mignoni,Mulher,Rafael Kunst,Homem,1
Maria Eloisa Mignoni,Mulher,Rodrigo R. Righi,Homem,1
Mariana P. Fernandes,Mulher,Marlon R. C. Franco,Homem,1
Mariana P. Fernandes,Mulher,Matheus C. Corrêa,Homem,1
Mariana P. Fernandes,Mulher,Regina Barwaldt,Mulher,1
Mariana P. Fernandes,Mulher,Ricardo N. Rodrigues,Homem,1
Marlon R. C. Franco,Homem,Matheus C. Corrêa,Homem,1
Marlon R. C. Franco,Homem,Regina Barwaldt,Mulher,1
Marlon R. C. Franco,Homem,Ricardo N. Rodrigues,Homem,1
Martín Gutiérrez,Homem,Nicolás Hidalgo,Homem,1
Martín Gutiérrez,Homem,Paulo R. Coelho,Homem,1
Martín Gutiérrez,Homem,Rafael Pasquini,Homem,1
Martín Gutiérrez,Homem,Rodrigo S. Miani,Homem,1
Mateus Schmitz da Silveira,Homem,Rodolfo Stoffel Antunes,Homem,1
Mateus Silva,Homem,Raissa Souza,Mulher,1
Mateus Silva,Homem,Thais Silva,Mulher,1
Matheus C. Corrêa,Homem,Regina Barwaldt,Mulher,1
Matheus C. Corrêa,Homem,Ricardo N. Rodrigues,Homem,1
Matheus O. Jagi,Homem,Silvana Rossetto,Mulher,1
Maurício Silva,Homem,Ricardo Oliveira,Homem,1
Maurício de Azevedo,Homem,Renato Dilli,Homem,1
Michelle Cacais,Mulher,Weslley L. Caldas,Homem,1
Mário Melo,Homem,Rafael Queiroz,Homem,1
Mário W. L. Moreira,Homem,Rhayane S. Monteiro,Mulher,1
Mário W. L. Moreira,Homem,Victor Hugo C. de Albuquerque,Homem,1
Nicolás Hidalgo,Homem,Paulo R. Coelho,Homem,1
Nicolás Hidalgo,Homem,Rafael Pasquini,Homem,1
Nicolás Hidalgo,Homem,Rodrigo S. Miani,Homem,1
Nídia G. S. Campos,Mulher,Sayonara S. Araújo,Mulher,1
Osvaldo A. Rosso,Homem,Raquel S. Cabral,Mulher,1
Paulo A. C. Aguilar,Homem,Rodrigo L. A. Almeida,Homem,1
Paulo A. C. Aguilar,Homem,Rossana M. C. Andrade,Mulher,1
Paulo A. L. Rego,Homem,Rossana M. C. Andrade,Mulher,1
Paulo F. Pires,Homem,Thais Batista,Mulher,1
Paulo R. Coelho,Homem,Rafael Pasquini,Homem,1
Paulo R. Coelho,Homem,Rodrigo S. Miani,Homem,1
Pedro Victor Silva,Homem,Thais Batista,Mulher,1
Pedro Vinicius dos Santos Custodio,Homem,Raquel Frizera Vassallo,Mulher,1
Pedro Vinicius dos Santos Custodio,Homem,Wagner Augusto Aranda Cotta,Homem,1
Rafael Gomes,Homem,Rossana Andrade,Mulher,1
Rafael Kunst,Homem,Rodrigo R. Righi,Homem,1
Rafael Pasquini,Homem,Rodrigo S. Miani,Homem,1
Raissa Souza,Mulher,Thais Silva,Mulher,1
Raquel Frizera Vassallo,Mulher,Wagner Augusto Aranda Cotta,Homem,1
Raquel S. Cabral,Mulher,Thiago B. M. Sales,Homem,1
Regina Barwaldt,Mulher,Ricardo N. Rodrigues,Homem,1
Reinaldo B. Braga,Homem,Renato Alves,Homem,1
Renata Reiser,Mulher,Renato Dilli,Homem,1
Renato F. Bulcão-Neto,Homem,Thalia S. Santana,Mulher,1
Rhayane S. Monteiro,Mulher,Victor Hugo C. de Albuquerque,Homem,1
Ricardo Andrade,Homem,Vitor Cortez,Homem,1
Ricardo Andrade,Homem,Willian Almeida Rodrigues,Homem,1
Ricardo Andrade,Homem,Windson Viana,Homem,1
Ricardo B. Almeida,Homem,Roger Machado,Homem,2
Rodrigo L. A. Almeida,Homem,Rossana M. C. Andrade,Mulher,1
Rodrigo R. Righi,Homem,Vinícius F. Rodrigues,Homem,1
Rodrigo da Rosa Righi,Homem,Samuel Francisco Ferrigo,Homem,1
Rodrigo da Rosa Righi,Homem,Thiago Roberto Lima Lopes,Homem,1
Rodrigo da Rosa Righi,Homem,Uélison Jean L. Santos,Homem,1
Rossana Andrade,Mulher,Valdenir Severino,Homem,1
Rossana M. C. Andrade,Mulher,Tales P. Nogueira,Homem,1
Samuel B. Mafra,Homem,Vitor A.C. Figueiredo,Homem,1
Samuel B. Mafra,Homem,Werner A. A. N. da Silveira,Homem,1
Tibério Rezende,Homem,Victor D'Ávila,Homem,1
Valderi Leithardt,Homem,Wemerson Parreira,Homem,1
Vitor Cortez,Homem,Willian Almeida Rodrigues,Homem,1
Vitor Cortez,Homem,Windson Viana,Homem,1
Warley Junior,Homem,Wendel Serra,Homem,1
Willian Almeida Rodrigues,Homem,Windson Viana,Homem,1
